date,me,52w,abr,abturn,adm,ag,ala,alm,am,ami,ato,beta,betadm,bl,bm,cdi,cei,cfp,ch4mkt_beta,ch4pmo_beta,ch4smb_beta,ch4vmg_beta,cs,ct,cta,cvd,cvturn,dbe,dbeta,dcoa,dcol,de,dfin,dgs,dm,dnca,dncl,dnco,dnoa,dpia,droa,droe,dsa,dsi,dss,dtvm,dwc,ebp,em,ep,esm,etr,fscore,gad,gpa,idsc,idsq,idvc,ig,indmom,ivg,m1,m11,m24,m3,m6,m60,mchg,mdr,ndp,noa,oacc,ocfp,ol,opa,ope,oscore,pm,rdm,rds,rna,roa,roe,rs,season,sg,sgq,sp,sr,sue,tacc,tan,tbi,tes,ts,turnm,tv,vcf,vdtv,vturn
2000-01-31,-0.1004120545977011,0.14307891992767646,0.08268704819277108,-0.12093763529411757,-0.06264999500440793,0.02736358666666666,,,-0.19594981395348843,-0.10543503448275868,-0.031869845238095246,0.013404802325581333,0.009817058139534818,0.030911352445869983,-0.20428168604651165,0.033028025263951696,0.10124164150943393,-0.0008461794871794659,,,,,-0.05242566279069767,0.047858401993355504,0.04856050158562357,0.11041563953488365,0.09415487209302324,0.03760135423423422,-0.05952268036735922,0.014459076453165465,0.015111580900900895,-0.020676684680298582,0.014870350746268579,0.07581533320992223,-0.15740704651162774,0.011951736391571599,0.0320693114754098,0.006729545434591783,-0.02429229544613104,-0.01225583333333341,0.12945719178082196,0.12950343835616435,0.013097964018264824,0.06537181081081087,0.06895111764705883,-0.1594838409090909,-0.011607725842280758,-0.1921084117647059,-0.032632911354309124,0.042500455950752386,0.09230727272727267,0.08001572972972976,0.08830169221411197,-0.022521823529411816,0.10000488461538458,0.026292151162790656,0.021145406976744094,-0.007781623763699591,0.00920784782608694,-0.16150088372093008,0.011272924608819318,-0.170374204809725,0.19582380519480513,-0.0836899971694972,-0.05153212941176469,-0.11990716867469878,-0.07734433333333335,-0.05958035269993178,-0.11924944827586205,0.09152723529411755,-0.0112071827101074,-0.01820310810810813,-0.013572897435897485,0.0358389719562244,0.11494415403556767,-0.10309589743589742,0.1341917108433735,0.10333052941176471,-0.13999991504787948,-6.645882352941668e-05,0.03488067857142865,0.12575305602240894,0.12436101134453781,0.06478365811965808,0.07453744680851059,0.09808461062335377,0.04853015124028143,-0.1113899703146374,-0.08212618749999995,-0.010476230769230793,-0.058847162162162195,0.0018479882352941401,0.031274077180028115,0.012675674999999997,0.02467734562951085,-0.1231559772727272,-0.008945290697674427,,-0.028419883720930253,-0.02704081395348837
2000-02-29,0.03266704545454538,-0.04677996105137408,-0.03238792771084335,0.01881872941176467,-0.007703379661503251,-0.05932507585585588,,,-0.01603203221063884,0.048065760894278164,-0.039972976190476156,0.02118248275862064,-0.016887750000000062,-0.06721705761099375,-0.022503840417000848,-0.02304943740573151,0.005022074074074012,0.023169743589743594,,,,,-0.02884550626959248,-0.012279337482900193,-0.06443953762738439,0.05094822988505744,0.05001572413793097,-0.038221072792792854,-0.0013918355862474474,-0.009393162532395333,-0.04781505837837839,-0.061509755111976705,-0.008060059043020151,-0.0023479440947797026,0.020115511360598803,-0.10457361523266025,0.013204426229508237,-0.08998313213345045,-0.042080081266197694,-0.033394070090090114,-0.01183351184746384,-0.017340841169937088,0.007845809680365301,0.008059729729729695,0.003097397058823448,0.078623758299285,-0.03344463143280266,0.002370430232558063,-0.009328026463512482,-0.06585656976744193,0.03247731818181818,0.029819526315789463,0.005995702898550823,-0.04585344117647061,-0.08132311538461535,0.05673720689655172,0.05700427586206894,-0.0392303908045977,-0.04649938043478265,0.01010794252873562,-0.03656524466571841,0.02305537931034482,-0.0005661538461538829,-0.0025454483933787797,0.038651011627907,0.003259952380952391,0.042808583333333344,0.0006332597402597395,-0.014224170454545451,-0.03163722093023255,-0.011160299333580148,0.01153962162162167,0.008367051282051258,7.657297514029882e-05,-0.08168981395348836,0.08176976923076922,0.03674165060240962,-0.0591889418604651,0.009186976744186032,0.07247816279069778,0.015202273809523797,-0.06378991764705881,-0.04648422352941184,-0.012726962962962995,0.027638061224489863,0.027138124451272963,-0.05029939281747503,-0.015692657578187705,-0.019428500000000043,-0.012505230769230796,-0.0585540270270271,-0.054874511627906936,-0.023591733189655184,0.02625294999999997,0.032370529519331226,0.047129556818181775,-0.02012535632183904,,0.08222028735632185,0.052264275862069
2000-03-31,0.14906063725740554,-0.06428716037581705,0.020660481927710805,0.12847076744186045,0.013645036144578307,-0.037690309549549564,,,0.11904009195402299,0.10019757545965267,0.0679674523809524,0.11145788910658304,0.1461001982435748,-0.013212028474399118,0.12059721839080456,0.005120551282051258,-0.07648055555555554,0.04923515384615382,,,,,0.008507695402298857,-0.0629833844049248,-0.06937504585837465,0.12196262552246603,0.08729116927899688,-0.07016646882882883,0.06564875215146299,-0.025027940207330637,0.039637818812785386,0.03208518111002917,0.02991585842844599,-0.07006640096260643,0.05901712643678156,-0.019495275021948977,0.007918590163934452,-0.014759820676031515,0.026107480192521307,0.014440290090090124,-0.027945013698630103,-0.04058284931506846,0.000720770640503493,-0.01752868918918924,-0.0690873088235294,0.16980618308080803,0.028590828767123252,0.10862509302325575,-0.022967886928628736,-0.06796473255813959,-0.04711536363636365,-0.08842018421052632,-0.14065033333333332,0.014208397058823527,-0.07618975641025645,-0.023490620820271604,0.013850676462904998,0.05194510606060612,-0.026796818840579703,0.10259432954545454,-0.02844771106705113,0.045927909090909075,-0.10416519230769232,0.09507298718354434,0.10602199999999995,0.10797268235294112,0.10726440000000001,-0.048808269230769225,0.13664995352400405,-0.025285720930232514,0.0522721625323954,0.002568216216216189,-0.028544358974358995,-0.06453819419941195,-0.12048259302325583,0.13349715384615388,0.04844150358577165,-0.07856100000000003,0.10722627906976741,0.05886568604651167,-0.08488234523809524,-0.13660636470588242,-0.1288784352941177,-0.03889440313390315,-0.054254459999999984,-0.09599268129938547,-0.031108485190670193,-0.011401134723336065,0.05565543749999999,-0.12634176923076923,0.09374308108108112,-0.0050908255813953696,0.003075566810344821,-0.022358724999999996,-0.010003428683385551,0.12011356524514816,0.06064740752351103,,0.15523545114942527,0.09484200391849532
2000-04-30,0.01971460486891386,-0.013796611460517135,-0.013756813953488376,0.050072878107457905,-0.006321337349397594,0.0027137039639639725,,,0.04764863218390804,0.007289951722434851,-0.0011920588235294037,0.05436918181818181,0.04923060827374871,0.02924618456112853,0.049078,-0.035030889517345405,-0.049007191780821927,-0.02125147500000001,-0.025083534090909076,-0.0026912840909090914,-0.005348893641470903,0.01420617045454545,-0.031539886363636346,-0.006966907660738715,0.027468013793103454,0.030448136363636354,0.013297454545454548,0.0277104345945946,-0.035278712464986,-0.04343634100456619,0.0029371165765765747,0.03193991803797469,-0.004981895741878843,0.023147870810810812,0.02827191954022987,-0.0051452837983993124,-0.0187493442622951,-0.008524484416154525,-0.010580852832284337,0.01021234990990991,-0.012321534246575342,-0.005955219178082189,-0.004279125405405399,-0.03820969963963965,0.017400455882352943,0.0850754754578755,0.038803559269406394,0.06155693103448277,0.034085597701149425,0.0212446896551724,-0.03866065217391306,0.007945068825910936,-0.002912833333333323,-0.03566504411764705,-0.013082341772151902,0.015540876787538299,0.025489511363636357,0.03907770454545455,-0.014321583333333332,0.048638427860061284,0.022550668563300135,0.02234997727272727,-0.015368569620253167,0.024471569753086425,0.03650752481713688,0.01180370820793434,0.012316839999999982,-0.010133153846153844,0.06772016853932583,-0.007205678160919524,0.019912072072072066,0.02233443243243244,0.037496925,-0.010457428552769075,0.008756057471264376,-0.005774886075949368,-0.023210214285714282,0.009025965517241377,0.040807348837209295,-0.012148337209302312,0.007655870588235296,0.005362188235294121,0.002971176470588234,-0.0230625925925926,0.0063714630467571615,0.0028322923617208097,-0.03679394666666666,0.04692276854754439,-0.05121675000000002,0.03432792592592592,-0.007040702702702703,-0.007576896551724142,-0.0004350341666666674,0.03428816341463414,0.012180750000000011,0.07554116666666665,0.06452489772727271,-0.004860083333333334,0.05606015909090907,0.04743471590909091
2000-05-31,0.055256629213483094,0.061092834811165835,-0.004693712643678162,-0.04092086046511628,-0.015832024390243928,-0.04958328947368418,,,0.04763773863636365,0.0211897248549323,0.007759940476190483,0.05354016209508882,0.020833234064785787,-0.003939337717058233,0.04861332954545455,-0.027789288461538456,-0.02905471891891892,-0.00964009756097561,-0.05705319540229885,-0.021245609195402318,0.01717298615464995,0.0630251264367816,-0.03396867816091954,-0.0007188145658263353,-0.0032613466547497597,0.005126218390804613,0.010630655172413822,-0.019228447368421067,0.02790396385542168,-0.030419746666666643,-0.02926619736842104,-0.002133190365491422,0.005799926470588236,-0.0024659809741247873,0.02690321590909092,0.006556724637681165,0.025436540983606558,0.007535927536231887,-0.02999653333333334,0.0009246315789473748,0.0026287638888888853,-0.004257416666666659,-0.007497792427701662,-0.010923254375951284,0.0062111194029850735,0.017655127715355802,0.01527454666666668,0.041819873563218396,0.053446058139534895,-0.005258325581395322,0.05295608695652175,-0.015591297297297295,-0.1057445,-0.013601615384615379,-0.043839588035527705,-0.016265475835945665,-0.00043822988505744925,0.04415866666666666,0.07200181818181818,0.00973411494252873,-0.021168447368421064,-0.030747801072523003,-0.025384602564102555,0.0348986371835443,-0.003233596498262506,0.022497749999999997,0.030777250000000006,0.000981233766233748,-0.007883477272727271,-0.0035432758620689703,0.011715790175438598,0.05668925248933142,0.0011540000000000127,0.017051846832397743,-0.020476383720930233,0.046361102795193315,0.02328861445783134,0.0007371162790697633,0.02191276470588234,0.00892631764705882,-0.014119880952380946,-0.020399250000000015,-0.00982119047619049,0.019044115384615395,-0.024109129898403484,-0.019850618421052613,-0.01682684608066971,0.03468535645549317,0.038078886666666666,0.049776692307692286,-0.021404342105263163,0.0013742183908045796,0.015941890243902444,-0.017567574999999995,-0.008182793103448237,-0.024836108614232216,0.03984679310344829,0.02050624999999999,0.06289305747126435,0.024904735632183903
2000-06-30,-0.012109797752808987,-0.011393890418818125,-0.005545360465116283,0.007303976470588235,0.034465475609756074,0.024168306666666688,,,0.06859080459770116,-0.06696969943820225,9.967469879517896e-05,0.01802975208986416,0.02194017959770115,-0.003271646159874575,0.052086034482758614,-0.03431660784313725,-0.08119321052631578,0.03476856097560976,0.01940512343260187,-0.016853241379310345,0.013299577586206899,0.09803443678160918,-0.015408712643678154,0.005611697619047621,0.023376619252873574,-0.016554597701149434,-0.013577827586206903,-0.01104557333333335,0.006886481927710839,-0.0007581866666666534,0.003954106666666672,0.000836092476489067,0.002751014705882354,-0.0049591275430359944,0.042345655172413774,0.01432591176470588,-0.02435711666666667,0.01905476470588235,-0.008988038738738746,0.03668891999999999,-0.018569619718309862,-0.009143366197183098,0.008579678208137726,0.01753731298904538,-0.027190590909090907,0.04050804444444445,0.030315693333333334,0.05782779310344828,0.04494978823529411,0.05369933720930228,-0.019580086956521744,0.032536194444444444,-0.010897333333333335,0.025776000000000007,0.03037196551724141,-0.03254729950365727,-0.03015716091954023,0.07859831034482755,-0.020886272727272722,0.07213694548008172,0.020656506666666668,0.013999580311542397,-0.07427188607594941,0.0467069049382716,0.02793237209302324,0.07105154929971991,-0.03118233333333334,0.03271616666666666,0.027717438202247195,-0.008906436781609163,0.01037864333333333,-0.027933648648648647,0.0138579512195122,-0.014385061012311906,0.009424674418604654,-0.037770908045977034,-0.05091479268292682,-0.0075111714090287315,0.020114388235294108,-0.023948,0.011316132530120487,-0.0035684166666666607,-0.0019778571428571354,0.027354692307692295,0.020479345454545442,0.03956428000000001,0.033013306142410014,0.040452979890560854,-0.03853978499999999,0.039727307692307694,0.047914486486486496,-2.4574712643693486e-05,0.04232856097560975,0.028389526785714287,-0.029431379310344848,0.044668877777777775,0.08049271264367813,0.04805670833333333,0.018442574712643687,0.04815368965517242
2000-07-31,0.024888556802244062,0.028718562889983583,-0.0005126976744185968,-0.04844701162790697,0.021041780487804897,-0.03913622368421054,,,0.06246124137931032,0.004174244444444468,-0.023200000000000016,0.05897300524344568,0.03161349600499373,-0.007791848092998946,0.05118549425287357,-0.0192728431372549,-0.023582289473684195,0.016479243902439024,-0.017705122596754067,-0.003008651685393257,0.04006492484394506,0.048108292134831435,-0.00990516853932584,-0.005911852521008412,-0.028134690177638443,-0.0011579213483146195,0.008442887640449426,-0.039556881578947364,-0.019804535714285705,-0.03407338666666664,0.0020223066666666747,-0.008417666274817139,0.007503779411764725,0.004122867579908679,0.05566521839080463,-0.0006431594202898558,-0.00434373770491802,-0.002988269181585672,-0.009279106666666693,-0.013348960526315796,-0.01710270422535211,-0.003998140845070407,0.009297919330289228,0.021416793169978774,-0.014562939393939413,-0.009339894460028093,0.03349345333333333,0.06726544827586207,0.0175084705882353,0.0024742441860465675,-0.03451517391304348,0.010882277777777755,0.008615500000000002,-0.0004405692307692388,-0.06976685057471263,-0.01336147602996253,-0.00863308988764043,0.04437314606741573,-0.0128429090909091,0.013659939450686647,-0.02316238666666667,-0.016007511111111115,-0.03589116249999998,0.04038239969512196,-0.026205965517241372,0.020996988235294126,0.07869529166666668,0.03150775981012657,-0.0062232307692307726,-0.0434072298850575,0.002441446315789471,0.014831947368421049,0.022617853658536594,0.0011700197430696488,-0.04712675581395348,0.05723450574712641,-0.028144518072289182,-0.02466508139534883,0.04414957647058823,0.020467164705882328,0.008916523809523826,-0.045800687815126015,-0.0438641584033613,-0.030447000000000002,-0.01875332203389832,-3.478666666664049e-05,0.008615722222222247,0.035755860465116314,0.0275811304347826,-0.046413,-0.018922368421052653,-0.0275806896551724,0.020056926829268282,-0.004786019593253976,-0.002929764544319563,-0.035894304347826096,0.054301651685393255,0.026244708333333325,0.025327,0.001048292134831444
2000-08-31,0.04900967211646137,0.002675237144585603,-0.005724780005107255,0.02550242528735632,0.003848841463414634,-0.048631016842105274,,,0.010530758620689657,0.053580935013876035,-0.0058173058823529425,-0.013763877777777779,0.006890622222222217,-0.026456089864158826,0.00012796551724138195,-0.02189045098039216,0.006906040983606558,0.009240097560975605,-0.016907756654456655,-0.008221266666666664,0.026094162881562882,-0.03058880000000001,0.00803196666666667,-0.01431829616963065,-0.034320461206896566,0.010813244444444441,0.0004641444444444462,-0.04370032596491229,-0.002207333333333334,-0.036117733333333325,9.30799999999969e-05,-0.02552263531870428,0.025447779411764702,0.019501103310502275,0.011430551724137938,-0.03697246952259164,0.011035983606557382,-0.03962183823529411,-0.021983826666666657,-0.019736167719298252,-0.01713040845070422,-0.03331723943661971,0.00029534303652967685,-0.0018960289514867018,-0.010743257575757573,0.06059952127659575,0.039017946666666664,0.0015642068965517264,-0.006381352941176473,-0.05561638372093023,-0.04001547222222222,-0.013889583333333339,-0.11266409999999999,-0.02478106153846155,-0.07214398850574712,-0.001280980219780218,0.013743288888888896,-0.020295522222222227,0.015701272727272723,0.0024359666666666693,-0.022054266666666662,0.017248131629240316,0.011805320987654322,0.009370014105201292,-0.0025738750000000006,-0.029391558139534885,0.07874433333333333,-0.019130639043209868,0.006872293478260867,-0.015455896551724139,0.0024049005263157854,-0.005979052631578951,-0.02616636585365854,0.0005884827633378898,-0.051736941860465124,0.06273904597701148,0.05192936359724614,-0.06679560424076607,0.03308565882352941,0.017920058823529417,-0.01407337647058824,-0.05350923529411765,-0.0459882,-0.03597756410256411,0.01067466129032258,-0.03943340000000001,-0.02677028919330289,-0.009168767816091952,0.03415469565217391,-0.08311197435897437,-0.024347999999999988,0.02445248275862069,0.013511841463414633,-0.023090214533730148,0.011125340903540903,0.02448415957446808,-0.016597466666666668,0.01756083333333333,0.038708411111111105,-0.026298044444444457
2000-09-30,0.040153584770436714,0.06095680492235039,-0.006042612903225789,0.005858784090909119,-0.02005190169082126,-0.024325382716049386,,,-0.027536489361702145,0.04237827371453899,0.019327604651162775,0.010942326086956548,0.01303952723235157,0.0010231277715565396,-0.043443606382978756,-0.00213803333333331,0.027261444444444435,0.01427710638297875,-0.0007664782608695631,-0.026887347826086955,0.025540173913043467,-0.029524282608695676,-0.02411017391304346,-0.008878573537095057,0.0031855432250839713,0.032547445652173934,0.011322521739130436,-0.026708530864197534,-0.00527091764705883,-0.014955666666666638,0.0047642098765432045,-0.0001621641849529898,0.021861972602739713,0.010103320987654308,-0.034325478723404294,-0.008470890410958894,0.0008630441176470383,-0.013321726027397236,-0.006652518518518502,-0.014578679012345677,0.03407334666666663,0.031993666666666656,-0.0008380740740740675,0.014298253989762116,-0.001175041125541114,0.0362425157894737,0.016543098765432102,-0.03607882978723407,-0.03121184042553192,-0.0466526595744681,0.008930361111111104,-0.001990722222222227,0.044502375,-0.007294974025974024,-0.04357052873563215,0.011729728260869564,-0.0012818152173912842,-0.023925815217391313,-0.022694342105263145,-0.0543013152173913,-0.007085768894911165,-0.041801935483870956,0.04000274390243903,-0.01252583290304072,-0.032478955056179766,-0.053406034482758616,0.005496375000000005,-0.03081108641975307,-0.015534863157894749,0.029522744680851056,-0.0018622804878048876,-0.012356518518518524,-0.026564340425531907,-0.005425136170212751,-0.026397531914893607,0.04221997701149423,0.06488912941176474,-0.01886937234042553,-0.034519638709677426,0.021131974147792262,-0.023174348837209292,-0.02678344827586208,-0.021819613244514112,-0.042595256410256396,0.014932269841269837,-0.022128853333333337,-0.00416806172839506,-0.03237201354983202,0.02699770833333332,-0.01951689743589744,0.021227975308641962,0.014943031914893629,-0.008551509413067551,-0.023305780257936507,-0.007898369565217379,0.010399536842105268,-0.011529771739130425,0.02211837499999999,0.04301269565217393,0.003011847826086954
2000-10-31,0.06299578125000001,0.043655988376674566,0.009495591397849452,-0.02359042222222223,0.007906669493549932,-0.03184540243902439,,,0.024660305263157878,0.023684200212765953,0.0067225581395348975,-0.03993836091825305,-0.020955096631205667,0.00485122006578944,0.01792067368421051,0.0018779666666666611,-0.051207027027027,-0.004335957446808529,0.02503340481522953,0.020728162821948486,0.03774616147816349,0.000549415005599109,0.0010700842105263245,-0.019881283437826528,-0.026221513596491226,-0.015667570548712192,-0.007620653751399767,-0.026573353658536573,0.02628007058823529,-0.020701231707317087,-0.019812365853658538,-0.00526064184952979,0.00837539726027398,-0.02964118292682925,0.01637874736842106,-0.005932178082191764,-0.015641661764705873,-0.0059065479452054745,0.0018658170731707044,-0.009947792682926834,-0.025201346666666652,-0.028763333333333328,-0.021643670731707317,-0.002237125036732287,-0.01726130769230768,0.017507374999999988,0.0075903292682926865,0.02194871276595744,-0.001681457894736841,-0.038903890033594665,0.010759912912912915,-0.01869286111111111,-0.050099500000000005,-0.021053743589743597,-0.052955574712643685,-0.028666270100783847,-0.025849707950727864,-0.01737627569988799,-0.005811131578947366,-0.024591021052631574,-0.021867963414634158,-0.011965940631434455,-0.0307138313253012,0.03088835238095236,-0.032424355555555534,-0.012980954545454542,0.020687708333333343,-0.0338275487804878,-0.026406547368421043,-0.0031912021276595814,-0.0004995083749632645,0.008838329268292679,-0.005913319148936148,-0.0029108528555431,-0.05472388645016797,0.05198505747126436,0.020023799999999994,-0.05272127659574469,0.028376869764837616,0.010169510638297876,-0.009920581395348852,-0.06564903448275865,-0.06738186141588298,-0.014246025641025659,-0.021774953124999993,-0.028362639999999995,-0.027379670731707318,0.0013714547592385308,0.03990521391304349,-0.030776358974358962,-0.0013950000000000282,0.007920810526315776,-0.006700624861572552,-0.032591303075396816,0.0037031389697648465,-0.03607086103951892,-0.022286905599104113,-0.0005040000000000044,0.014573854871220614,-0.049246297200447924
